experiment,scenario,run,backend,threads,block,cost,rebalance,city,link_cells,ticks,spawned,exited,parked,active,wall_ms,ms_per_tick,real_time_ratio,phase_a_ms,phase_b_ms,sync_ms,imbalance,window_imbalance,migration,repartitions,compile_ms,write_ms,state,sensor,exit,max_rss_kb,command
scaling,S,1,balanced,4,64,cars,1,32x32,32,1800,106651,27612,76433,2606,94.115,0.05229,19125.5,45.706,47.344,1.594,1.3675,1.2078,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 4"
scaling,S,2,balanced,4,64,cars,1,32x32,32,1800,106651,27612,76433,2606,83.783,0.04655,21484.2,40.780,42.088,1.425,1.2844,1.1686,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 4"
scaling,S,3,balanced,4,64,cars,1,32x32,32,1800,106651,27612,76433,2606,79.396,0.04411,22671.3,39.216,39.120,1.704,1.2476,1.1837,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 4"
scaling,S,4,balanced,4,64,cars,1,32x32,32,1800,106651,27612,76433,2606,83.031,0.04613,21678.6,40.769,41.213,1.644,1.2789,1.1835,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 4"
scaling,S,5,balanced,4,64,cars,1,32x32,32,1800,106651,27612,76433,2606,74.806,0.04156,24062.3,36.894,37.003,1.006,1.2220,1.1786,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7676,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 4"
scaling,S,1,balanced,6,64,cars,1,32x32,32,1800,106651,27612,76433,2606,67.768,0.03765,26561.2,29.988,35.866,1.714,1.4175,1.1767,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7732,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 6"
scaling,S,2,balanced,6,64,cars,1,32x32,32,1800,106651,27612,76433,2606,54.397,0.03022,33090.1,24.963,28.047,1.321,1.2589,1.1836,0.0000,5,0.000,0.004,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 6"
scaling,S,3,balanced,6,64,cars,1,32x32,32,1800,106651,27612,76433,2606,75.160,0.04176,23949.1,35.506,37.871,2.048,1.5118,1.2731,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 6"
scaling,S,4,balanced,6,64,cars,1,32x32,32,1800,106651,27612,76433,2606,78.393,0.04355,22961.1,36.287,40.363,2.086,1.4957,1.2053,0.0000,5,0.000,0.007,7d051cde5159b18c,5677673899804325068,0,7696,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 6"
scaling,S,5,balanced,6,64,cars,1,32x32,32,1800,106651,27612,76433,2606,59.472,0.03304,30266.6,26.979,31.026,1.710,1.3331,1.2282,0.0000,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 6"
scaling,S,1,balanced,8,64,cars,1,32x32,32,1800,106651,27612,76433,2606,67.615,0.03756,26621.3,32.583,32.768,3.083,1.5880,1.3226,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 8"
scaling,S,2,balanced,8,64,cars,1,32x32,32,1800,106651,27612,76433,2606,69.710,0.03873,25821.4,33.201,33.764,2.558,1.5700,1.3049,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7728,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 8"
scaling,S,3,balanced,8,64,cars,1,32x32,32,1800,106651,27612,76433,2606,68.362,0.03798,26330.2,32.948,33.005,2.461,1.5510,1.3248,0.0000,5,0.000,0.028,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 8"
scaling,S,4,balanced,8,64,cars,1,32x32,32,1800,106651,27612,76433,2606,68.255,0.03792,26371.7,32.531,33.171,2.164,1.6063,1.4397,0.0000,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7680,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 8"
scaling,S,5,balanced,8,64,cars,1,32x32,32,1800,106651,27612,76433,2606,69.746,0.03875,25807.9,33.721,33.726,2.041,1.6127,1.4221,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7692,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 8"
scaling,S,1,balanced,10,64,cars,1,32x32,32,1800,106651,27612,76433,2606,63.888,0.03549,28174.2,27.948,32.869,2.359,1.7144,1.5969,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7728,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 10"
scaling,S,2,balanced,10,64,cars,1,32x32,32,1800,106651,27612,76433,2606,66.798,0.03711,26946.8,30.641,33.122,2.729,1.7870,1.5486,0.0000,5,0.000,0.007,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 10"
scaling,S,3,balanced,10,64,cars,1,32x32,32,1800,106651,27612,76433,2606,65.905,0.03661,27311.8,28.985,33.612,3.836,1.7129,1.5186,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7708,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 10"
scaling,S,4,balanced,10,64,cars,1,32x32,32,1800,106651,27612,76433,2606,60.752,0.03375,29628.5,27.228,30.800,2.595,1.6892,1.5398,0.0000,5,0.000,0.004,7d051cde5159b18c,5677673899804325068,0,7688,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 10"
scaling,S,5,balanced,10,64,cars,1,32x32,32,1800,106651,27612,76433,2606,67.597,0.03755,26628.5,31.065,33.612,2.708,1.7139,1.6112,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 10"
scaling,S,1,balanced,12,64,cars,1,32x32,32,1800,106651,27612,76433,2606,62.227,0.03457,28926.2,26.028,31.120,2.445,1.6750,1.5399,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 12"
scaling,S,2,balanced,12,64,cars,1,32x32,32,1800,106651,27612,76433,2606,61.095,0.03394,29462.4,25.687,31.149,2.345,1.7271,1.5856,0.0000,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7660,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 12"
scaling,S,3,balanced,12,64,cars,1,32x32,32,1800,106651,27612,76433,2606,63.847,0.03547,28192.5,27.227,32.023,3.018,1.6565,1.4818,0.0000,5,0.000,0.007,7d051cde5159b18c,5677673899804325068,0,7720,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 12"
scaling,S,4,balanced,12,64,cars,1,32x32,32,1800,106651,27612,76433,2606,62.653,0.03481,28729.8,26.460,31.624,2.571,1.6797,1.5854,0.0000,5,0.000,0.007,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 12"
scaling,S,5,balanced,12,64,cars,1,32x32,32,1800,106651,27612,76433,2606,60.505,0.03361,29749.5,25.457,31.360,2.372,1.7425,1.6589,0.0000,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7640,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 12"
scaling,S,1,balanced,14,64,cars,1,32x32,32,1800,106651,27612,76433,2606,53.549,0.02975,33614.0,22.008,27.686,2.782,1.6489,1.4299,0.0000,5,0.000,0.004,7d051cde5159b18c,5677673899804325068,0,7636,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 14"
scaling,S,2,balanced,14,64,cars,1,32x32,32,1800,106651,27612,76433,2606,53.660,0.02981,33544.6,21.828,28.012,2.700,1.7040,1.4720,0.0000,5,0.000,0.004,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 14"
scaling,S,3,balanced,14,64,cars,1,32x32,32,1800,106651,27612,76433,2606,54.705,0.03039,32903.9,22.729,27.986,2.888,1.6767,1.3642,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7680,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 14"
scaling,S,4,balanced,14,64,cars,1,32x32,32,1800,106651,27612,76433,2606,54.439,0.03024,33064.2,22.176,28.482,2.695,1.6610,1.4042,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 14"
scaling,S,5,balanced,14,64,cars,1,32x32,32,1800,106651,27612,76433,2606,53.909,0.02995,33389.6,22.526,27.454,2.701,1.6734,1.4567,0.0000,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 14"
scaling,S,1,balanced,16,64,cars,1,32x32,32,1800,106651,27612,76433,2606,48.966,0.02720,36760.4,21.883,22.419,2.801,1.5916,1.3921,0.0000,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7728,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 16"
scaling,S,2,balanced,16,64,cars,1,32x32,32,1800,106651,27612,76433,2606,48.030,0.02668,37476.9,21.912,21.811,3.005,1.5563,1.4002,0.0000,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 16"
scaling,S,3,balanced,16,64,cars,1,32x32,32,1800,106651,27612,76433,2606,50.739,0.02819,35476.0,22.731,22.735,3.477,1.5781,1.3783,0.0000,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7668,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 16"
scaling,S,4,balanced,16,64,cars,1,32x32,32,1800,106651,27612,76433,2606,49.261,0.02737,36540.2,22.157,21.824,2.605,1.5261,1.3557,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7660,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 16"
scaling,S,5,balanced,16,64,cars,1,32x32,32,1800,106651,27612,76433,2606,49.135,0.02730,36633.8,22.076,22.150,3.298,1.5266,1.3836,0.0000,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 16"
scaling,S,1,balanced,20,64,cars,1,32x32,32,1800,106651,27612,76433,2606,50.989,0.02833,35301.8,22.770,22.327,3.405,1.9270,1.7340,0.0000,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 20"
scaling,S,2,balanced,20,64,cars,1,32x32,32,1800,106651,27612,76433,2606,60.051,0.03336,29974.6,29.351,24.219,9.643,1.9734,1.6697,0.0000,5,0.000,0.007,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 20"
scaling,S,3,balanced,20,64,cars,1,32x32,32,1800,106651,27612,76433,2606,54.380,0.03021,33100.3,23.215,23.624,3.952,1.9234,1.6544,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 20"
scaling,S,4,balanced,20,64,cars,1,32x32,32,1800,106651,27612,76433,2606,51.631,0.02868,34862.7,22.546,22.502,3.464,1.9493,1.7358,0.0000,5,0.000,0.019,7d051cde5159b18c,5677673899804325068,0,7724,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 20"
scaling,S,5,balanced,20,64,cars,1,32x32,32,1800,106651,27612,76433,2606,50.843,0.02825,35403.2,22.327,22.562,3.346,1.9497,1.7208,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7728,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 20"
scaling,S,1,balanced,24,64,cars,1,32x32,32,1800,106651,27612,76433,2606,55.865,0.03104,32220.6,24.661,23.556,5.477,2.3007,2.0068,0.0000,5,0.000,0.004,7d051cde5159b18c,5677673899804325068,0,7676,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 24"
scaling,S,2,balanced,24,64,cars,1,32x32,32,1800,106651,27612,76433,2606,51.688,0.02872,34824.2,22.119,22.518,2.841,2.3177,2.0755,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 24"
scaling,S,3,balanced,24,64,cars,1,32x32,32,1800,106651,27612,76433,2606,54.761,0.03042,32870.1,23.368,23.480,3.604,2.3477,2.0281,0.0000,5,0.000,0.004,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 24"
scaling,S,4,balanced,24,64,cars,1,32x32,32,1800,106651,27612,76433,2606,52.592,0.02922,34225.6,22.183,23.006,3.062,2.2998,2.0449,0.0000,5,0.000,0.004,7d051cde5159b18c,5677673899804325068,0,7712,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 24"
scaling,S,5,balanced,24,64,cars,1,32x32,32,1800,106651,27612,76433,2606,52.568,0.02920,34241.1,22.611,22.689,3.423,2.3320,2.0800,0.0000,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 24"
scaling,S,1,balanced,28,64,cars,1,32x32,32,1800,106651,27612,76433,2606,70.585,0.03921,25501.3,29.936,30.235,10.986,2.9710,2.3168,0.0007,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 28"
scaling,S,2,balanced,28,64,cars,1,32x32,32,1800,106651,27612,76433,2606,109.375,0.06076,16457.2,23.261,75.845,56.195,2.6349,2.3089,0.0007,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 28"
scaling,S,3,balanced,28,64,cars,1,32x32,32,1800,106651,27612,76433,2606,57.006,0.03167,31575.9,23.521,24.124,4.695,2.6662,2.3429,0.0007,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7688,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 28"
scaling,S,4,balanced,28,64,cars,1,32x32,32,1800,106651,27612,76433,2606,58.831,0.03268,30596.0,24.320,25.246,5.668,2.7537,2.3627,0.0007,5,0.000,0.004,7d051cde5159b18c,5677673899804325068,0,7712,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 28"
scaling,S,5,balanced,28,64,cars,1,32x32,32,1800,106651,27612,76433,2606,107.499,0.05972,16744.4,48.275,49.826,54.321,2.7064,2.3084,0.0007,5,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7728,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 28"
scaling,S,1,balanced,32,64,cars,1,32x32,32,1800,106651,27612,76433,2606,603.788,0.33544,2981.2,294.352,294.994,541.468,3.2790,2.5902,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 32"
scaling,S,2,balanced,32,64,cars,1,32x32,32,1800,106651,27612,76433,2606,477.398,0.26522,3770.4,230.258,233.589,385.801,5.0032,2.9625,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 32"
scaling,S,3,balanced,32,64,cars,1,32x32,32,1800,106651,27612,76433,2606,659.696,0.36650,2728.5,325.198,320.899,596.326,3.3883,2.6597,0.0000,5,0.000,0.007,7d051cde5159b18c,5677673899804325068,0,7440,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 32"
scaling,S,4,balanced,32,64,cars,1,32x32,32,1800,106651,27612,76433,2606,491.545,0.27308,3661.9,150.854,328.755,430.789,3.3516,2.6265,0.0000,5,0.000,0.007,7d051cde5159b18c,5677673899804325068,0,7616,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 32"
scaling,S,5,balanced,32,64,cars,1,32x32,32,1800,106651,27612,76433,2606,441.238,0.24513,4079.4,274.238,154.371,381.706,3.2129,2.6232,0.0000,5,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7688,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend balanced --cost cars --threads 32"
scaling,S,1,rayon,1,64,-,0,32x32,32,1800,106651,27612,76433,2606,237.727,0.13207,7571.7,114.976,122.285,1.534,1.0000,1.0000,0.0000,0,0.000,0.005,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend rayon --threads 1"
scaling,S,2,rayon,1,64,-,0,32x32,32,1800,106651,27612,76433,2606,238.776,0.13265,7538.5,115.440,122.914,1.509,1.0000,1.0000,0.0000,0,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7732,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend rayon --threads 1"
scaling,S,3,rayon,1,64,-,0,32x32,32,1800,106651,27612,76433,2606,243.642,0.13536,7387.9,120.684,122.433,1.488,1.0000,1.0000,0.0000,0,0.000,0.007,7d051cde5159b18c,5677673899804325068,0,7716,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend rayon --threads 1"
scaling,S,4,rayon,1,64,-,0,32x32,32,1800,106651,27612,76433,2606,234.403,0.13022,7679.1,113.601,120.374,1.613,1.0000,1.0000,0.0000,0,0.000,0.007,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend rayon --threads 1"
scaling,S,5,rayon,1,64,-,0,32x32,32,1800,106651,27612,76433,2606,238.641,0.13258,7542.7,116.331,121.886,1.788,1.0000,1.0000,0.0000,0,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend rayon --threads 1"
scaling,S,1,rayon,2,64,-,0,32x32,32,1800,106651,27612,76433,2606,132.526,0.07363,13582.3,63.791,68.124,6.310,1.0341,1.0184,0.0196,0,0.000,0.007,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend rayon --threads 2"
scaling,S,2,rayon,2,64,-,0,32x32,32,1800,106651,27612,76433,2606,133.117,0.07395,13522.0,63.600,68.893,5.999,1.0329,1.0210,0.0183,0,0.000,0.006,7d051cde5159b18c,5677673899804325068,0,7740,"data/citysim-bench run --city 32x32 --load-state data/S_rush_0730.state --duration 30m --backend rayon --threads 2"
